id,name,cat_id,category,sub_cat_id,subcategory,four_letter,letter_1,letter_2,letter_3,letter_4,birth_date
109886,Pushan,18,Religion,6072,Hinduism,ENTP,E,N,T,P,
127133,Samsara,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
129526,Rudra,18,Religion,6072,Hinduism,ISTP,I,S,T,P,
144609,Vyasa,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
149141,Nakula,18,Religion,6072,Hinduism,ENFP,E,N,F,P,
149143,Shikandi,18,Religion,6072,Hinduism,INTJ,I,N,T,J,
189763,Madri,18,Religion,6072,Hinduism,ESFP,E,S,F,P,
189769,Dhritarashtra,18,Religion,6072,Hinduism,ESFJ,E,S,F,J,
189774,Dhristadyumna,18,Religion,6072,Hinduism,ENTJ,E,N,T,J,
189780,Ganga,18,Religion,6072,Hinduism,ENTJ,E,N,T,J,
203413,Anandamayi Ma,18,Religion,6072,Hinduism,INFP,I,N,F,P,
215349,Dvapara Yuga,18,Religion,6072,Hinduism,ENTP,E,N,T,P,
215350,Treta Yuga,18,Religion,6072,Hinduism,ENFP,E,N,F,P,
227464,Valmiki,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
246587,Ramakrishna,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
251549,Pushya,18,Religion,6072,Hinduism,ISFJ,I,S,F,J,
251554,Uttara Phalguni,18,Religion,6072,Hinduism,ISTP,I,S,T,P,
251555,Swati,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
376819,Radha Rani,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
88501,Varuna,18,Religion,6072,Hinduism,ESFP,E,S,F,P,
109862,Mangala,18,Religion,6072,Hinduism,ESTJ,E,S,T,J,
109874,Shukra,18,Religion,6072,Hinduism,ESFJ,E,S,F,J,
189778,Shantanu,18,Religion,6072,Hinduism,ISFJ,I,S,F,J,
203407,Swami Sri Yukteswar Giri,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
203410,Lahiri Mahasaya,18,Religion,6072,Hinduism,ENFJ,E,N,F,J,
238225,Bhanumati,18,Religion,6072,Hinduism,ESFP,E,S,F,P,
241299,Shurpanakha,18,Religion,6072,Hinduism,ESTJ,E,S,T,J,
251552,Poorva Phalguni,18,Religion,6072,Hinduism,ENFP,E,N,F,P,
251562,Mesha,18,Religion,6072,Hinduism,ESTP,E,S,T,P,
251564,Mithuna,18,Religion,6072,Hinduism,ENTP,E,N,T,P,
251570,Dhanus,18,Religion,6072,Hinduism,ENFJ,E,N,F,J,
251571,Makara,18,Religion,6072,Hinduism,INTJ,I,N,T,J,
251573,Meena,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
435741,Matsya,18,Religion,6072,Hinduism,ENFJ,E,N,F,J,
517659,Paramahansa Yogananda,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
531146,Chaitanya Mahaprabhu,18,Religion,6072,Hinduism,INFP,I,N,F,P,
189770,Kripa,18,Religion,6072,Hinduism,ISTJ,I,S,T,J,
246590,Sivananda Saraswati,18,Religion,6072,Hinduism,INFP,I,N,F,P,
251557,Sharavan,18,Religion,6072,Hinduism,INFP,I,N,F,P,
251565,Karkataka,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
251566,Shimha,18,Religion,6072,Hinduism,ENFJ,E,N,F,J,
189781,Yuyutsu,18,Religion,6072,Hinduism,INFP,I,N,F,P,
251575,Jyotisha,18,Religion,6072,Hinduism,INTP,I,N,T,P,
536645,Nisargadatta Maharaj,18,Religion,6072,Hinduism,INFJ,I,N,F,J,
552438,Soma,18,Religion,6072,Hinduism,ESFP,E,S,F,P,
3234,Siddhārtha Gautama / Buddha,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
53034,Guanyin,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
113529,Monja Coen,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
400625,Karma,18,Religion,6073,Buddhism,ISTJ,I,S,T,J,
447911,Third eye Chakra : Ajna,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
447904,Crown Chakra : Sahaswara,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
447916,Throat Chakra : Vishuddha,18,Religion,6073,Buddhism,ENTP,E,N,T,P,
447918,Heart Chakra : Ahahata,18,Religion,6073,Buddhism,INFP,I,N,F,P,
10790,Mara (Buddhist Demon),18,Religion,6073,Buddhism,ESFP,E,S,F,P,
135676,Matthieu Ricard,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
164983,Haemin Sunim,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
165422,Nagarjuna,18,Religion,6073,Buddhism,INTP,I,N,T,P,
447920,Solar plexus Chakra : Manipura,18,Religion,6073,Buddhism,ENTJ,E,N,T,J,
568334,Maitreya,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
192820,Gudo Nishijima,18,Religion,6073,Buddhism,INTJ,I,N,T,J,
437068,Bodhidharma,18,Religion,6073,Buddhism,ISTP,I,S,T,P,
84905,Chögyam Trungpa,18,Religion,6073,Buddhism,ENTP,E,N,T,P,
176819,Shunryu Suzuki,18,Religion,6073,Buddhism,ISFJ,I,S,F,J,
230650,Shinzen Young,18,Religion,6073,Buddhism,INTP,I,N,T,P,
303166,Devadatta,18,Religion,6073,Buddhism,ENTJ,E,N,T,J,
133525,Nagasena,18,Religion,6073,Buddhism,ENTP,E,N,T,P,
199682,Kyudo Nakagawa,18,Religion,6073,Buddhism,ISTP,I,S,T,P,
447923,Sacral Chakra : Svadhisthana,18,Religion,6073,Buddhism,ESFP,E,S,F,P,
447925,Root Chakra : Muladhara,18,Religion,6073,Buddhism,ESTP,E,S,T,P,
53032,Yan Wang,18,Religion,6073,Buddhism,ENTJ,E,N,T,J,
197641,Dainin Katagiri,18,Religion,6073,Buddhism,ISFJ,I,S,F,J,
420860,Xuanzang,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
447932,Chakra,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
84903,Robert Thurman,18,Religion,6073,Buddhism,INTP,I,N,T,P,
292276,Yongey Mingyur Rinpoche,18,Religion,6073,Buddhism,ENFP,E,N,F,P,
303167,Ananda,18,Religion,6073,Buddhism,INFP,I,N,F,P,
344655,Dennis Merzel,18,Religion,6073,Buddhism,ESTJ,E,S,T,J,
402353,Ajahn Brahm,18,Religion,6073,Buddhism,ENTP,E,N,T,P,
450443,Budai,18,Religion,6073,Buddhism,ESFJ,E,S,F,J,
481299,Daisaku Ikeda,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
111363,Di Zang Wang,18,Religion,6073,Buddhism,INFP,I,N,F,P,
247382,Pema Chödrön,18,Religion,6073,Buddhism,ENFJ,E,N,F,J,
291772,Takuan Soho,18,Religion,6073,Buddhism,ISTP,I,S,T,P,
342919,Brad Warner,18,Religion,6073,Buddhism,ENTP,E,N,T,P,
344676,Jakusho Kwong,18,Religion,6073,Buddhism,ESFJ,E,S,F,J,
344759,Ole Nydahl,18,Religion,6073,Buddhism,ESFP,E,S,F,P,
159458,Aṅgulimāla,18,Religion,6073,Buddhism,ENTJ,E,N,T,J,
188058,Daniel M. Ingram,18,Religion,6073,Buddhism,ENTP,E,N,T,P,
241645,Jetsun Milarepa,18,Religion,6073,Buddhism,INTP,I,N,T,P,
342328,Steve Hagen,18,Religion,6073,Buddhism,INTP,I,N,T,P,1945-01-01
401622,Padmasambhava,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
476400,Ugajin,18,Religion,6073,Buddhism,ENFJ,E,N,F,J,
341973,Francisco ''Dokushô'' Villalba,18,Religion,6073,Buddhism,ENTJ,E,N,T,J,
481464,Soka Gakkai,18,Religion,6073,Buddhism,INFP,I,N,F,P,
555527,Ikkyū,18,Religion,6073,Buddhism,ENTP,E,N,T,P,
568329,Tara,18,Religion,6073,Buddhism,ENFJ,E,N,F,J,
568331,Avalokiteśvara,18,Religion,6073,Buddhism,INFJ,I,N,F,J,
568337,Manjushri (Mañjuśrī),18,Religion,6073,Buddhism,ESFJ,E,S,F,J,
105848,Guru Nanak,18,Religion,6074,Sikhism,ENFP,E,N,F,P,
105849,Guru Gobind Singh,18,Religion,6074,Sikhism,ENTJ,E,N,T,J,
98825,Judas Maccabeus,18,Religion,6075,Judaism,ENTP,E,N,T,P,
134093,Golem,18,Religion,6075,Judaism,ESTP,E,S,T,P,
327626,Metatron,18,Religion,6075,Judaism,INTJ,I,N,T,J,
100203,Yithzhak Yosef,18,Religion,6075,Judaism,ISFJ,I,S,F,J,
152456,Baal Shem Tov,18,Religion,6075,Judaism,ISFP,I,S,F,P,
283245,Philo,18,Religion,6075,Judaism,INFJ,I,N,F,J,
354548,Jeremiah (III),18,Religion,6075,Judaism,ENTP,E,N,T,P,
480956,Michael Laitman,18,Religion,6075,Judaism,INFJ,I,N,F,J,
287485,Monsieur Chouchani,18,Religion,6075,Judaism,ENTP,E,N,T,P,
354542,Eliezer ben Hurcanus,18,Religion,6075,Judaism,ISTJ,I,S,T,J,
354543,Joshua ben Hananiah,18,Religion,6075,Judaism,ENTP,E,N,T,P,
354546,Rabbi Akiva,18,Religion,6075,Judaism,INFJ,I,N,F,J,
543601,"Tovia Singer, Rabbi",18,Religion,6075,Judaism,ENTP,E,N,T,P,
543625,"Simon Jacobson, Rabbi",18,Religion,6075,Judaism,INFP,I,N,F,P,
544050,"Manis Friedman, Rabbi",18,Religion,6075,Judaism,ENFJ,E,N,F,J,
577516,Rabbi Lord Jonathan Sacks,18,Religion,6075,Judaism,INFJ,I,N,F,J,
600266,Nachman of Breslov,18,Religion,6075,Judaism,INTP,I,N,T,P,
378765,Deborah,18,Religion,6075,Judaism,ENTP,E,N,T,P,
378767,Ehud ben-Gera,18,Religion,6075,Judaism,ENTJ,E,N,T,J,
992531,Pharisees (Archetype),18,Religion,6075,Judaism,ISTJ,I,S,T,J,
992543,Essenes (Archetype),18,Religion,6075,Judaism,INFJ,I,N,F,J,
3275,Laozi,18,Religion,6076,Taoism,INTP,I,N,T,P,
257931,Yin,18,Religion,6076,Taoism,INFP,I,N,F,P,
319546,Yang,18,Religion,6076,Taoism,ENTJ,E,N,T,J,
444318,Shui (water),18,Religion,6076,Taoism,INTP,I,N,T,P,
444316,Jin (metal),18,Religion,6076,Taoism,ENTJ,E,N,T,J,
444317,Huo (fire),18,Religion,6076,Taoism,ESTP,E,S,T,P,
444315,Mu (wood),18,Religion,6076,Taoism,ENFJ,E,N,F,J,
444319,Tu (earth),18,Religion,6076,Taoism,ISFP,I,S,F,P,
53029,"Yu Huang Da Di, the Jade Emperor (玉皇大帝)",18,Religion,6076,Taoism,ENFJ,E,N,F,J,
435230,Nezha (哪吒),18,Religion,6076,Taoism,ENFP,E,N,F,P,
672223,The Vermilion Bird,18,Religion,6076,Taoism,INTP,I,N,T,P,
458039,"Xi Wangmu (西王母), Queen Mother of the West",18,Religion,6076,Taoism,INFP,I,N,F,P,
348924,Yang Zhu,18,Religion,6076,Taoism,INTP,I,N,T,P,
672221,The Azure Dragon,18,Religion,6076,Taoism,ISFP,I,S,F,P,
672226,The White Tiger,18,Religion,6076,Taoism,ISTJ,I,S,T,J,
672231,The Black Tortoise (lit. Occult Martial),18,Religion,6076,Taoism,INFJ,I,N,F,J,
672232,The Yellow Dragon,18,Religion,6076,Taoism,ENTP,E,N,T,P,
434812,Wuji,18,Religion,6076,Taoism,ESFP,E,S,F,P,
86169,Bahá'u'lláh,18,Religion,6077,Bábism and the Baháʼí Faith,INFJ,I,N,F,J,
405206,Táhirih,18,Religion,6077,Bábism and the Baháʼí Faith,ENTJ,E,N,T,J,
549701,Abdullah Ibn Sad Ibn Abi Sarh,18,Religion,6077,Bábism and the Baháʼí Faith,INTP,I,N,T,P,
224175,ʻAbdu'l-Bahá,18,Religion,6077,Bábism and the Baháʼí Faith,ENFP,E,N,F,P,
405204,Báb,18,Religion,6077,Bábism and the Baháʼí Faith,INFJ,I,N,F,J,
405212,Shoghi Effendi,18,Religion,6077,Bábism and the Baháʼí Faith,INTJ,I,N,T,J,
113256,Rishabhanatha,18,Religion,6078,Jainism,INFJ,I,N,F,J,
113258,Suparshvanatha,18,Religion,6078,Jainism,ENFJ,E,N,F,J,
224173,Vardhamana/Mahavira,18,Religion,6078,Jainism,INFJ,I,N,F,J,
435912,Neminatha,18,Religion,6078,Jainism,INFJ,I,N,F,J,-8200-01-0
434516,Akalanka,18,Religion,6078,Jainism,INTJ,I,N,T,J,
3276,Confucius,18,Religion,6082,Confucianism,ISFJ,I,S,F,J,
281227,Wang Yangming,18,Religion,6082,Confucianism,INTP,I,N,T,P,
281222,Zhou Dunyi,18,Religion,6082,Confucianism,INFJ,I,N,F,J,
28853,Mencius,18,Religion,6082,Confucianism,ENFJ,E,N,F,J,
281223,Zhu Xi,18,Religion,6082,Confucianism,INFJ,I,N,F,J,1130-10-25
206589,Xunzi,18,Religion,6082,Confucianism,INTJ,I,N,T,J,
281225,Chen Xianzhang,18,Religion,6082,Confucianism,INTP,I,N,T,P,
428766,Zhang Zai,18,Religion,6082,Confucianism,INFJ,I,N,F,J,
304232,Chang'e (嫦娥),18,Religion,6084,Chinese Traditional,ISFP,I,S,F,P,
53031,Houyi (后羿),18,Religion,6084,Chinese Traditional,ENFJ,E,N,F,J,
387034,Mazu (媽祖),18,Religion,6084,Chinese Traditional,ENFJ,E,N,F,J,
53026,Pangu (盤古),18,Religion,6084,Chinese Traditional,ESTP,E,S,T,P,
53027,Nüwa (女媧),18,Religion,6084,Chinese Traditional,ISFJ,I,S,F,J,
396030,Ao Guang (敖光),18,Religion,6084,Chinese Traditional,ISTJ,I,S,T,J,
478376,"Shennong, the Yan Emperor (神農/炎帝)",18,Religion,6084,Chinese Traditional,INTP,I,N,T,P,
478397,Guanyin (觀音),18,Religion,6084,Chinese Traditional,ISFP,I,S,F,P,
478416,Jingwei (精衛),18,Religion,6084,Chinese Traditional,ISFP,I,S,F,P,
53028,Fuxi (伏羲),18,Religion,6084,Chinese Traditional,ENFJ,E,N,F,J,
396134,Erlang Shen (二郎神),18,Religion,6084,Chinese Traditional,ESTP,E,S,T,P,
478381,"Huangdi, the Yellow Emperor (黃帝)",18,Religion,6084,Chinese Traditional,ENTJ,E,N,T,J,
478388,Hebo (河伯),18,Religion,6084,Chinese Traditional,ENFJ,E,N,F,J,
478402,Tudi Gong (土地公),18,Religion,6084,Chinese Traditional,ISTJ,I,S,T,J,
478412,Yanluo Wang (閻羅王),18,Religion,6084,Chinese Traditional,INTJ,I,N,T,J,
478413,Lord Wenchang (文昌帝),18,Religion,6084,Chinese Traditional,INFJ,I,N,F,J,
478414,Zhong Kui (鍾馗),18,Religion,6084,Chinese Traditional,ENTJ,E,N,T,J,
478393,Chongli (重黎),18,Religion,6084,Chinese Traditional,ENTJ,E,N,T,J,
478394,Feng Po Po (風婆婆),18,Religion,6084,Chinese Traditional,INTP,I,N,T,P,
478395,Lei Gong (雷公),18,Religion,6084,Chinese Traditional,ESTJ,E,S,T,J,
478407,Hundun (混沌),18,Religion,6084,Chinese Traditional,ISFP,I,S,F,P,
478410,Xingtian (刑天),18,Religion,6084,Chinese Traditional,ESTJ,E,S,T,J,
478420,Hua Mulan (花木蘭),18,Religion,6084,Chinese Traditional,INFJ,I,N,F,J,
478422,Guan Yu (關羽),18,Religion,6084,Chinese Traditional,ISTP,I,S,T,P,
778891,Meng Po (孟婆),18,Religion,6084,Chinese Traditional,ISFJ,I,S,F,J,
187934,Benny Blanco,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
215429,Arnaldo Saccomani,14,Musician,6103,Music Producers & Engineers,INTJ,I,N,T,J,
166001,Aaron Dessner,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
278718,Yung Sherman,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
287010,Metro Boomin,14,Musician,6103,Music Producers & Engineers,ISTP,I,S,T,P,
22511,Bob Rock,14,Musician,6103,Music Producers & Engineers,ESTP,E,S,T,P,
160171,Nigel Godrich,14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
233059,Alexander Bard,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
307840,Andy Morin,14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
55836,REZZ,14,Musician,6103,Music Producers & Engineers,ISTP,I,S,T,P,
316291,Whitearmor,14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
19262,Trevor Horn,14,Musician,6103,Music Producers & Engineers,INTJ,I,N,T,J,
48188,Unlike Pluto,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
66768,Nick Elward (Nelward),14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
172721,Yasushi Akimoto,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
195332,Eliminate,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
244986,Naughty Boy,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
265003,Nick Mira,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
271050,Bighead,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
135454,Max Martin,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
207843,Hell Raton,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
137448,"Jeff ""Excision"" Abel",14,Musician,6103,Music Producers & Engineers,ESFP,E,S,F,P,
179666,Y2K,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
237554,SeamlessR (Stephen O'Leary),14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
278717,Carl-Mikael Berlander (Yung Gud),14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
321950,Mike Dean,14,Musician,6103,Music Producers & Engineers,ISTP,I,S,T,P,
339985,Ahmet Ertegün,14,Musician,6103,Music Producers & Engineers,ENTJ,E,N,T,J,
133317,40,14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
145918,WondaGurl (Ebony Naomi Oshunrinde),14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
146423,Danny L Harle,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
335531,Ivan Shapovalov,14,Musician,6103,Music Producers & Engineers,ENTJ,E,N,T,J,
452553,Jim Steinman,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
55047,Jeff Montalvo (Seven Lions),14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
64291,FISHER,14,Musician,6103,Music Producers & Engineers,ESFP,E,S,F,P,
92775,Matt Lange,14,Musician,6103,Music Producers & Engineers,INTJ,I,N,T,J,
176472,Jason Dunn,14,Musician,6103,Music Producers & Engineers,ESFP,E,S,F,P,
210842,"Rich ""Disasterpeace"" Vreeland",14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
357754,RedOne,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
390901,Stephen Hilton,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
419209,Kyle Beats,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
44573,Kill The Noise,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
64297,Valentino Khan,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
156801,Jonas Blue,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
215402,Liminha (produtor),14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
229219,Erol Köse,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
238031,Soltan,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
244202,Peter Grant,14,Musician,6103,Music Producers & Engineers,ENTJ,E,N,T,J,
249249,Murry Wilson,14,Musician,6103,Music Producers & Engineers,ESTJ,E,S,T,J,
252978,Van Dyke Parks,14,Musician,6103,Music Producers & Engineers,ENFJ,E,N,F,J,
263138,Chris Lord-Alge,14,Musician,6103,Music Producers & Engineers,ESTJ,E,S,T,J,
299796,Swizz Beatz,14,Musician,6103,Music Producers & Engineers,ENTJ,E,N,T,J,
432206,Kirmar Productions,14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
108047,Phil Ramone,14,Musician,6103,Music Producers & Engineers,ISFJ,I,S,F,J,
149944,Tokio Myers,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
166586,Derek Sivers,14,Musician,6103,Music Producers & Engineers,INTJ,I,N,T,J,
215399,Ezequiel Neves,14,Musician,6103,Music Producers & Engineers,ESTP,E,S,T,P,
237553,Space Laces (Ian Slider),14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
249176,Lukasz Gottwald (Dr. Luke),14,Musician,6103,Music Producers & Engineers,INTJ,I,N,T,J,
318282,Joel Corry,14,Musician,6103,Music Producers & Engineers,ESTP,E,S,T,P,
326302,Casey Edwards,14,Musician,6103,Music Producers & Engineers,INFJ,I,N,F,J,
349822,Gin$eng,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
380348,L.A. Reid,14,Musician,6103,Music Producers & Engineers,ISTJ,I,S,T,J,
416897,Tyler Cole,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
160063,Just Blaze,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
160082,Erick Sermon,14,Musician,6103,Music Producers & Engineers,ENTJ,E,N,T,J,
160090,Scott Storch,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
165166,Aaron Sprinkle,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
215881,Elohim,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
217113,Tom Capone,14,Musician,6103,Music Producers & Engineers,ISTP,I,S,T,P,
226719,Kid Capri,14,Musician,6103,Music Producers & Engineers,ESFP,E,S,F,P,
226720,DJ Clue,14,Musician,6103,Music Producers & Engineers,ESTP,E,S,T,P,
261445,Renzyx,14,Musician,6103,Music Producers & Engineers,ESFP,E,S,F,P,
261862,Buckwild,14,Musician,6103,Music Producers & Engineers,ISTP,I,S,T,P,
263175,Karsh Kale,14,Musician,6103,Music Producers & Engineers,INFJ,I,N,F,J,
265894,Al Schmitt,14,Musician,6103,Music Producers & Engineers,ISFJ,I,S,F,J,
265895,Tom Elmhirst,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
265896,Paul Epworth,14,Musician,6103,Music Producers & Engineers,ESTJ,E,S,T,J,
265897,Tony Maserati,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
265899,Andy Wallace,14,Musician,6103,Music Producers & Engineers,INTJ,I,N,T,J,
268300,Mija,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
320876,Mitch Allan,14,Musician,6103,Music Producers & Engineers,ESTP,E,S,T,P,
320928,Ian Kirkpatrick,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
346650,Otis McDonald,14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
349916,Geoff Emerick,14,Musician,6103,Music Producers & Engineers,INTJ,I,N,T,J,
387759,Rodney Bingenheimer,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
407336,Adam Ivy,14,Musician,6103,Music Producers & Engineers,ENTJ,E,N,T,J,
430767,Denniz Pop,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
443589,Nina Blackwood,14,Musician,6103,Music Producers & Engineers,ISTP,I,S,T,P,
451873,Glyn Johns,14,Musician,6103,Music Producers & Engineers,ISTJ,I,S,T,J,
457941,Anthony Edward Visconti,14,Musician,6103,Music Producers & Engineers,ISTJ,I,S,T,J,
488656,Richard Ortiz (F1lthy),14,Musician,6103,Music Producers & Engineers,ISTP,I,S,T,P,
493218,Pandrezz,14,Musician,6103,Music Producers & Engineers,ENFP,E,N,F,P,
551748,Martin Hannett,14,Musician,6103,Music Producers & Engineers,ENTP,E,N,T,P,
552765,MYCHO,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
216356,Mndsgn,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,1988-01-01
289367,Laura Sisk,14,Musician,6103,Music Producers & Engineers,INFJ,I,N,F,J,
331228,Exile,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
366033,Chad Hugo,14,Musician,6103,Music Producers & Engineers,INTP,I,N,T,P,
394378,Graham Sutton,14,Musician,6103,Music Producers & Engineers,INFP,I,N,F,P,
490822,Nana Kwabena,14,Musician,6103,Music Producers & Engineers,ESTP,E,S,T,P,
531516,Toby Gad,14,Musician,6103,Music Producers & Engineers,ISTJ,I,S,T,J,
577321,Ripsquad,14,Musician,6103,Music Producers & Engineers,ISFP,I,S,F,P,
173288,Mehmet Fatih Çıtlak,18,Religion,6109,Islamic Scholars (Sunni),ENFP,E,N,F,P,
39903,"Shah Wali-ullah Dehlawi, Hanafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
58923,"Ahmed Baba Al Massufi, Maliki Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
66802,Shaykh Al-Albani,18,Religion,6109,Islamic Scholars (Sunni),ENTP,E,N,T,P,
82659,"Abdul Qadir Al Jilani, Hanbali Theologian",18,Religion,6109,Islamic Scholars (Sunni),INFJ,I,N,F,J,
83682,Shaykh Salih Al-Fawzaan,18,Religion,6109,Islamic Scholars (Sunni),ISTJ,I,S,T,J,
224177,Mufti Abu Layth al-Maliki,18,Religion,6109,Islamic Scholars (Sunni),ENTP,E,N,T,P,
376722,Mohammed Aslam,18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
382185,Yusuf Al Qardawi,18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,1926-09-09
76859,"Nawawi, Shaafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
82095,Jalaluddin Suyuti,18,Religion,6109,Islamic Scholars (Sunni),ENTP,E,N,T,P,
82673,"Ibn Al Jawzi, Hanbali Theologian",18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
323158,Abdulaziz al-Tarefe,18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
66801,Shaykh Rabee Ibn Hadi Al-Madkhali,18,Religion,6109,Islamic Scholars (Sunni),ISTJ,I,S,T,J,
69213,Zahir Mahmood,18,Religion,6109,Islamic Scholars (Sunni),ENFP,E,N,F,P,
76850,Ibn Kathir of Damascus,18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
76852,"Ibn Hajar Al Asqalani, Shaafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ENFJ,E,N,F,J,
82682,"Mahmood Hasan Deobandi, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ISTJ,I,S,T,J,
82684,"Shaykh Husain Ahmad Madani, Hanafi Jurist",18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
99848,"Shaykh Abdullah b. Bayyah, Maliki Theologian",18,Religion,6109,Islamic Scholars (Sunni),INTJ,I,N,T,J,
144853,Abū Hayyān al-Tawhīdī,18,Religion,6109,Islamic Scholars (Sunni),INFP,I,N,F,P,
190175,Mufti Muhammad b. Adam Al Kawthari,18,Religion,6109,Islamic Scholars (Sunni),ENFP,E,N,F,P,
367589,Abdulaziz Al Sheikh,18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
62785,Muhammad Ilyas Kandhlawi,18,Religion,6109,Islamic Scholars (Sunni),INFJ,I,N,F,J,
76848,"Izzuddin b. Abdus-Salaam, Shaafi Theologian",18,Religion,6109,Islamic Scholars (Sunni),ESTJ,E,S,T,J,
